image_path,attribute,caption,caption_sentence
data/images_flat/2018-2019_Trentingrana__2018-11-07__P2b_305_grana.bmp,Sapore,Sapore dolce e leggermente piccante in finale.,Il formaggio ha un sapore dolce e leggermente piccante in finale.
data/images_flat/2018-2019_Trentingrana__2018-11-07__P2b_305_grana.bmp,Sapore,"Sapore dolce sapido con umami abbastanza marcato, poco piccante e equilibrato.","Il formaggio ha un sapore dolce sapido con umami abbastanza marcato, poco piccante e equilibrato."
data/images_flat/2018-2019_Trentingrana__2018-11-07__P2b_305_grana.bmp,Sapore,Sapore salato.,Il formaggio ha un sapore salato.
data/images_flat/2018-2019_Trentingrana__2018-11-07__P1a_304_grana.bmp,Sapore,Sapore salato.,Il formaggio ha un sapore salato.
data/images_flat/2018-2019_Trentingrana__2018-11-07__P1a_304_grana.bmp,Sapore,Sapore piccante e acido.,Il formaggio ha un sapore piccante e acido.
data/images_flat/2018-2019_Trentingrana__2018-11-07__P1a_304_grana.bmp,Sapore,Sapore piccante.,Il formaggio ha un sapore piccante.
data/images_flat/2018-2019_Trentingrana__2018-11-07__P1a_304_grana.bmp,Sapore,Sapore salato e leggermente piccante.,Il formaggio ha un sapore salato e leggermente piccante.
data/images_flat/2018-2019_Trentingrana__2018-11-07__P1a_304_grana.bmp,Sapore,Sapore molto salato con umami.,Il formaggio ha un sapore molto salato con umami.
data/images_flat/2018-2019_Trentingrana__2018-11-07__P1a_304_grana.bmp,Sapore,Sapore dolce sapido con lieve piccantezza e buon umami.,Il formaggio ha un sapore dolce sapido con lieve piccantezza e buon umami.
data/images_flat/2018-2019_Trentingrana__2018-11-07__P1a_304_grana.bmp,Sapore,Sapore salato e pungente.,Il formaggio ha un sapore salato e pungente.
data/images_flat/2018-2019_Trentingrana__2018-11-07__P6b_338_fetta.bmp,Sapore,Sapore leggermente amaro.,Il formaggio ha un sapore leggermente amaro.
data/images_flat/2018-2019_Trentingrana__2018-11-07__P6b_338_fetta.bmp,Sapore,Sapore leggermente acido.,Il formaggio ha un sapore leggermente acido.
data/images_flat/2018-2019_Trentingrana__2018-11-07__P6b_338_fetta.bmp,Sapore,Sapore non equilibrato e salato.,Il formaggio ha un sapore non equilibrato e salato.
data/images_flat/2018-2019_Trentingrana__2018-11-07__P6b_338_fetta.bmp,Sapore,"Sapore salato e umami con leggera piccantezza finale, gusti non armonici.","Il formaggio ha un sapore salato e umami con leggera piccantezza finale, gusti non armonici."
data/images_flat/2018-2019_Trentingrana__2018-11-07__P6b_338_fetta.bmp,Sapore,Sapore abbastanza equilibrato con sapidità ridotta.,Il formaggio ha un sapore abbastanza equilibrato con sapidità ridotta.
data/images_flat/2018-2019_Trentingrana__2018-11-07__P6b_338_fetta.bmp,Sapore,Sapore pungente.,Il formaggio ha un sapore pungente.
data/images_flat/2018-2019_Trentingrana__2018-11-07__P2a_305_grana.bmp,Sapore,Sapore leggermente amaro.,Il formaggio ha un sapore leggermente amaro.
data/images_flat/2018-2019_Trentingrana__2018-11-07__P2a_305_grana.bmp,Sapore,Sapore salato.,Il formaggio ha un sapore salato.
data/images_flat/2018-2019_Trentingrana__2018-11-07__P2a_305_grana.bmp,Sapore,Sapore piccante e leggermente bruciante con nota salata.,Il formaggio ha un sapore piccante e leggermente bruciante con nota salata.
data/images_flat/2018-2019_Trentingrana__2018-11-07__P2a_305_grana.bmp,Sapore,Sapore dolce e leggermente piccante in finale.,Il formaggio ha un sapore dolce e leggermente piccante in finale.
data/images_flat/2018-2019_Trentingrana__2018-11-07__P2a_305_grana.bmp,Sapore,"Sapore dolce sapido con umami abbastanza marcato, poco piccante e equilibrato.","Il formaggio ha un sapore dolce sapido con umami abbastanza marcato, poco piccante e equilibrato."
data/images_flat/2018-2019_Trentingrana__2018-11-07__P2a_305_grana.bmp,Sapore,Sapore salato.,Il formaggio ha un sapore salato.
data/images_flat/2018-2019_Trentingrana__2018-11-07__P5a_323_fetta.bmp,Sapore,Sapore leggermente salato e piccante.,Il formaggio ha un sapore leggermente salato e piccante.
data/images_flat/2018-2019_Trentingrana__2018-11-07__P5a_323_fetta.bmp,Sapore,Sapore umami e equilibrato.,Il formaggio ha un sapore umami e equilibrato.
data/images_flat/2018-2019_Trentingrana__2018-11-07__P5a_323_fetta.bmp,Sapore,Sapore leggermente amaro da subito.,Il formaggio ha un sapore leggermente amaro da subito.
data/images_flat/2018-2019_Trentingrana__2018-11-07__P5a_323_fetta.bmp,Sapore,"Sapore con sapidità elevata, umami equilibrato e piccantezza marcata.","Il formaggio ha un sapore con sapidità elevata, umami equilibrato e piccantezza marcata."
data/images_flat/2018-2019_Trentingrana__2018-11-07__P5a_323_fetta.bmp,Sapore,Sapore salato.,Il formaggio ha un sapore salato.
data/images_flat/2018-2019_Trentingrana__2018-11-07__P3a_306_grana.bmp,Sapore,Sapore amaro e acido.,Il formaggio ha un sapore amaro e acido.
data/images_flat/2018-2019_Trentingrana__2018-11-07__P3a_306_grana.bmp,Sapore,Sapore salatino.,Il formaggio ha un sapore salatino.
data/images_flat/2018-2019_Trentingrana__2018-11-07__P3a_306_grana.bmp,Sapore,"Sapore poco amaro, salato e umami.","Il formaggio ha un sapore poco amaro, salato e umami."
data/images_flat/2018-2019_Trentingrana__2018-11-07__P3a_306_grana.bmp,Sapore,"Sapore dolce sapido con buon umami e lieve piccantezza, equilibrato.","Il formaggio ha un sapore dolce sapido con buon umami e lieve piccantezza, equilibrato."
data/images_flat/2018-2019_Trentingrana__2018-11-07__P3a_306_grana.bmp,Sapore,Sapore eccessivamente salato e piccante.,Il formaggio ha un sapore eccessivamente salato e piccante.
data/images_flat/2018-2019_Trentingrana__2018-11-07__P4a_310_fetta.bmp,Sapore,Sapore piccante e acre in gola con umami.,Il formaggio ha un sapore piccante e acre in gola con umami.
data/images_flat/2018-2019_Trentingrana__2018-11-07__P4a_310_fetta.bmp,Sapore,Sapore umami e acido.,Il formaggio ha un sapore umami e acido.
data/images_flat/2018-2019_Trentingrana__2018-11-07__P4a_310_fetta.bmp,Sapore,Sapore leggermente salato.,Il formaggio ha un sapore leggermente salato.
data/images_flat/2018-2019_Trentingrana__2018-11-07__P4a_310_fetta.bmp,Sapore,Sapore leggermente acido e piccante.,Il formaggio ha un sapore leggermente acido e piccante.
data/images_flat/2018-2019_Trentingrana__2018-11-07__P4a_310_fetta.bmp,Sapore,Sapore umami e leggermente salato.,Il formaggio ha un sapore umami e leggermente salato.
data/images_flat/2018-2019_Trentingrana__2018-11-07__P4a_310_fetta.bmp,Sapore,Sapore dolce sapido con umami marcato e piccantezza media.,Il formaggio ha un sapore dolce sapido con umami marcato e piccantezza media.
data/images_flat/2018-2019_Trentingrana__2018-11-07__P4a_310_fetta.bmp,Sapore,Sapore che pizzica.,Il formaggio ha un sapore che pizzica.
data/images_flat/2018-2019_Trentingrana__2018-11-07__P3b_306_grana.bmp,Sapore,Sapore amaro e acido.,Il formaggio ha un sapore amaro e acido.
data/images_flat/2018-2019_Trentingrana__2018-11-07__P3b_306_grana.bmp,Sapore,Sapore salatino.,Il formaggio ha un sapore salatino.
data/images_flat/2018-2019_Trentingrana__2018-11-07__P3b_306_grana.bmp,Sapore,"Sapore poco amaro, salato e umami.","Il formaggio ha un sapore poco amaro, salato e umami."
data/images_flat/2018-2019_Trentingrana__2018-11-07__P3b_306_grana.bmp,Sapore,"Sapore dolce sapido con buon umami e lieve piccantezza, equilibrato.","Il formaggio ha un sapore dolce sapido con buon umami e lieve piccantezza, equilibrato."
data/images_flat/2018-2019_Trentingrana__2018-11-07__P3b_306_grana.bmp,Sapore,Sapore eccessivamente salato e piccante.,Il formaggio ha un sapore eccessivamente salato e piccante.
data/images_flat/2018-2019_Trentingrana__2018-11-07__P4b_310_fetta.bmp,Sapore,Sapore piccante e acre in gola con umami.,Il formaggio ha un sapore piccante e acre in gola con umami.
data/images_flat/2018-2019_Trentingrana__2018-11-07__P4b_310_fetta.bmp,Sapore,Sapore umami e acido.,Il formaggio ha un sapore umami e acido.
data/images_flat/2018-2019_Trentingrana__2018-11-07__P4b_310_fetta.bmp,Sapore,Sapore leggermente salato.,Il formaggio ha un sapore leggermente salato.
data/images_flat/2018-2019_Trentingrana__2018-11-07__P4b_310_fetta.bmp,Sapore,Sapore leggermente acido e piccante.,Il formaggio ha un sapore leggermente acido e piccante.
data/images_flat/2018-2019_Trentingrana__2018-11-07__P4b_310_fetta.bmp,Sapore,Sapore umami e leggermente salato.,Il formaggio ha un sapore umami e leggermente salato.
data/images_flat/2018-2019_Trentingrana__2018-11-07__P4b_310_fetta.bmp,Sapore,Sapore dolce sapido con umami marcato e piccantezza media.,Il formaggio ha un sapore dolce sapido con umami marcato e piccantezza media.
data/images_flat/2018-2019_Trentingrana__2018-11-07__P4b_310_fetta.bmp,Sapore,Sapore che pizzica.,Il formaggio ha un sapore che pizzica.
data/images_flat/2018-2019_Trentingrana__2018-11-07__P5b_323_fetta.bmp,Sapore,Sapore leggermente salato e piccante.,Il formaggio ha un sapore leggermente salato e piccante.
data/images_flat/2018-2019_Trentingrana__2018-11-07__P5b_323_fetta.bmp,Sapore,Sapore umami e equilibrato.,Il formaggio ha un sapore umami e equilibrato.
data/images_flat/2018-2019_Trentingrana__2018-11-07__P5b_323_fetta.bmp,Sapore,Sapore leggermente amaro da subito.,Il formaggio ha un sapore leggermente amaro da subito.
data/images_flat/2018-2019_Trentingrana__2018-11-07__P5b_323_fetta.bmp,Sapore,"Sapore con sapidità elevata, umami equilibrato e piccantezza marcata.","Il formaggio ha un sapore con sapidità elevata, umami equilibrato e piccantezza marcata."
data/images_flat/2018-2019_Trentingrana__2018-11-07__P5b_323_fetta.bmp,Sapore,Sapore salato.,Il formaggio ha un sapore salato.
data/images_flat/2018-2019_Trentingrana__2018-11-07__P2b_305_fetta.bmp,Sapore,Sapore leggermente amaro.,Il formaggio ha un sapore leggermente amaro.
data/images_flat/2018-2019_Trentingrana__2018-11-07__P2b_305_fetta.bmp,Sapore,Sapore salato.,Il formaggio ha un sapore salato.
data/images_flat/2018-2019_Trentingrana__2018-11-07__P2b_305_fetta.bmp,Sapore,Sapore piccante e leggermente bruciante con nota salata.,Il formaggio ha un sapore piccante e leggermente bruciante con nota salata.
data/images_flat/2018-2019_Trentingrana__2018-11-07__P2b_305_fetta.bmp,Sapore,Sapore dolce e leggermente piccante in finale.,Il formaggio ha un sapore dolce e leggermente piccante in finale.
data/images_flat/2018-2019_Trentingrana__2018-11-07__P2b_305_fetta.bmp,Sapore,"Sapore dolce sapido con umami abbastanza marcato, poco piccante e equilibrato.","Il formaggio ha un sapore dolce sapido con umami abbastanza marcato, poco piccante e equilibrato."
data/images_flat/2018-2019_Trentingrana__2018-11-07__P2b_305_fetta.bmp,Sapore,Sapore salato.,Il formaggio ha un sapore salato.
data/images_flat/2018-2019_Trentingrana__2018-11-07__P1b_304_fetta.bmp,Sapore,Sapore salato.,Il formaggio ha un sapore salato.
data/images_flat/2018-2019_Trentingrana__2018-11-07__P1b_304_fetta.bmp,Sapore,Sapore piccante e acido.,Il formaggio ha un sapore piccante e acido.
data/images_flat/2018-2019_Trentingrana__2018-11-07__P1b_304_fetta.bmp,Sapore,Sapore piccante.,Il formaggio ha un sapore piccante.
data/images_flat/2018-2019_Trentingrana__2018-11-07__P1b_304_fetta.bmp,Sapore,Sapore salato e leggermente piccante.,Il formaggio ha un sapore salato e leggermente piccante.
data/images_flat/2018-2019_Trentingrana__2018-11-07__P1b_304_fetta.bmp,Sapore,Sapore molto salato con umami.,Il formaggio ha un sapore molto salato con umami.
data/images_flat/2018-2019_Trentingrana__2018-11-07__P1b_304_fetta.bmp,Sapore,Sapore dolce sapido con lieve piccantezza e buon umami.,Il formaggio ha un sapore dolce sapido con lieve piccantezza e buon umami.
data/images_flat/2018-2019_Trentingrana__2018-11-07__P1b_304_fetta.bmp,Sapore,Sapore salato e pungente.,Il formaggio ha un sapore salato e pungente.
data/images_flat/2018-2019_Trentingrana__2018-11-07__P6a_338_grana.bmp,Sapore,Sapore leggermente amaro.,Il formaggio ha un sapore leggermente amaro.
data/images_flat/2018-2019_Trentingrana__2018-11-07__P6a_338_grana.bmp,Sapore,Sapore leggermente acido.,Il formaggio ha un sapore leggermente acido.
data/images_flat/2018-2019_Trentingrana__2018-11-07__P6a_338_grana.bmp,Sapore,Sapore non equilibrato e salato.,Il formaggio ha un sapore non equilibrato e salato.
data/images_flat/2018-2019_Trentingrana__2018-11-07__P6a_338_grana.bmp,Sapore,"Sapore salato e umami con leggera piccantezza finale, gusti non armonici.","Il formaggio ha un sapore salato e umami con leggera piccantezza finale, gusti non armonici."
data/images_flat/2018-2019_Trentingrana__2018-11-07__P6a_338_grana.bmp,Sapore,Sapore abbastanza equilibrato con sapidità ridotta.,Il formaggio ha un sapore abbastanza equilibrato con sapidità ridotta.
data/images_flat/2018-2019_Trentingrana__2018-11-07__P6a_338_grana.bmp,Sapore,Sapore pungente.,Il formaggio ha un sapore pungente.
data/images_flat/2018-2019_Trentingrana__2018-11-07__P2a_305_fetta.bmp,Sapore,Sapore leggermente amaro.,Il formaggio ha un sapore leggermente amaro.
data/images_flat/2018-2019_Trentingrana__2018-11-07__P2a_305_fetta.bmp,Sapore,Sapore salato.,Il formaggio ha un sapore salato.
data/images_flat/2018-2019_Trentingrana__2018-11-07__P2a_305_fetta.bmp,Sapore,Sapore piccante e leggermente bruciante con nota salata.,Il formaggio ha un sapore piccante e leggermente bruciante con nota salata.
data/images_flat/2018-2019_Trentingrana__2018-11-07__P2a_305_fetta.bmp,Sapore,Sapore dolce e leggermente piccante in finale.,Il formaggio ha un sapore dolce e leggermente piccante in finale.
data/images_flat/2018-2019_Trentingrana__2018-11-07__P2a_305_fetta.bmp,Sapore,"Sapore dolce sapido con umami abbastanza marcato, poco piccante e equilibrato.","Il formaggio ha un sapore dolce sapido con umami abbastanza marcato, poco piccante e equilibrato."
data/images_flat/2018-2019_Trentingrana__2018-11-07__P2a_305_fetta.bmp,Sapore,Sapore salato.,Il formaggio ha un sapore salato.
data/images_flat/2018-2019_Trentingrana__2018-11-07__P6b_338_grana.bmp,Sapore,Sapore leggermente amaro.,Il formaggio ha un sapore leggermente amaro.
data/images_flat/2018-2019_Trentingrana__2018-11-07__P6b_338_grana.bmp,Sapore,Sapore leggermente acido.,Il formaggio ha un sapore leggermente acido.
data/images_flat/2018-2019_Trentingrana__2018-11-07__P6b_338_grana.bmp,Sapore,Sapore non equilibrato e salato.,Il formaggio ha un sapore non equilibrato e salato.
data/images_flat/2018-2019_Trentingrana__2018-11-07__P6b_338_grana.bmp,Sapore,"Sapore salato e umami con leggera piccantezza finale, gusti non armonici.","Il formaggio ha un sapore salato e umami con leggera piccantezza finale, gusti non armonici."
data/images_flat/2018-2019_Trentingrana__2018-11-07__P6b_338_grana.bmp,Sapore,Sapore abbastanza equilibrato con sapidità ridotta.,Il formaggio ha un sapore abbastanza equilibrato con sapidità ridotta.
data/images_flat/2018-2019_Trentingrana__2018-11-07__P6b_338_grana.bmp,Sapore,Sapore pungente.,Il formaggio ha un sapore pungente.
data/images_flat/2018-2019_Trentingrana__2018-11-07__P1a_304_fetta.bmp,Sapore,Sapore salato.,Il formaggio ha un sapore salato.
data/images_flat/2018-2019_Trentingrana__2018-11-07__P1a_304_fetta.bmp,Sapore,Sapore piccante e acido.,Il formaggio ha un sapore piccante e acido.
data/images_flat/2018-2019_Trentingrana__2018-11-07__P1a_304_fetta.bmp,Sapore,Sapore piccante.,Il formaggio ha un sapore piccante.
data/images_flat/2018-2019_Trentingrana__2018-11-07__P1a_304_fetta.bmp,Sapore,Sapore salato e leggermente piccante.,Il formaggio ha un sapore salato e leggermente piccante.
data/images_flat/2018-2019_Trentingrana__2018-11-07__P1a_304_fetta.bmp,Sapore,Sapore molto salato con umami.,Il formaggio ha un sapore molto salato con umami.
data/images_flat/2018-2019_Trentingrana__2018-11-07__P1a_304_fetta.bmp,Sapore,Sapore dolce sapido con lieve piccantezza e buon umami.,Il formaggio ha un sapore dolce sapido con lieve piccantezza e buon umami.
data/images_flat/2018-2019_Trentingrana__2018-11-07__P1a_304_fetta.bmp,Sapore,Sapore salato e pungente.,Il formaggio ha un sapore salato e pungente.
data/images_flat/2018-2019_Trentingrana__2019-03-26__P4a_311_grana.bmp,Sapore,Sapore leggermente acido e amaro.,Il formaggio ha un sapore leggermente acido e amaro.
data/images_flat/2018-2019_Trentingrana__2019-03-26__P4a_311_grana.bmp,Sapore,Sapore leggermente salato.,Il formaggio ha un sapore leggermente salato.
data/images_flat/2018-2019_Trentingrana__2019-03-26__P4a_311_grana.bmp,Sapore,Sapore amaro e tollerabile.,Il formaggio ha un sapore amaro e tollerabile.
data/images_flat/2018-2019_Trentingrana__2019-03-26__P4a_311_grana.bmp,Sapore,Sapore piccante.,Il formaggio ha un sapore piccante.
data/images_flat/2018-2019_Trentingrana__2019-03-26__P4a_311_grana.bmp,Sapore,"Sapore con elevata sapidità, marcata piccantezza e umami marcato, non equilibrato.","Il formaggio ha un sapore con elevata sapidità, marcata piccantezza e umami marcato, non equilibrato."
data/images_flat/2018-2019_Trentingrana__2019-03-26__P4a_311_grana.bmp,Sapore,Sapore salato e piccante.,Il formaggio ha un sapore salato e piccante.
data/images_flat/2018-2019_Trentingrana__2019-03-26__P3a_307_fetta.bmp,Sapore,"Sapore equilibrato, tendente al piccante.","Il formaggio ha un sapore equilibrato, tendente al piccante."
data/images_flat/2018-2019_Trentingrana__2019-03-26__P3a_307_fetta.bmp,Sapore,Sapore acido e leggermente piccante.,Il formaggio ha un sapore acido e leggermente piccante.
